User_ID,Age,Gender,Subscription_Type,Signup_Date,City
3173,37,Female,Monthly,2020-07-13,San Francisco
3174,33,Other,Monthly,2021-07-15,Boston
3175,51,Female,Monthly,2021-02-10,New York
3176,19,Other,Casual,2020-10-22,Seattle
3177,52,Male,Monthly,2020-04-06,Chicago
3178,57,Other,Yearly,2021-04-06,Seattle
3179,45,Female,Yearly,2021-09-30,Seattle
3180,64,Male,Yearly,2020-03-27,New York
3181,56,Other,Yearly,2020-03-17,New York
3182,23,Female,Casual,2021-12-16,Boston
3183,26,Male,Casual,2021-04-27,Boston
3184,37,Other,Casual,2020-05-25,New York
3185,18,Female,Casual,2021-10-22,New York
3186,25,Other,Casual,2020-04-20,New York
3187,40,Other,Monthly,2021-10-02,Chicago
3188,20,Male,Monthly,2021-11-08,Seattle
3189,21,Male,Yearly,2020-10-23,Boston
3190,42,Female,Monthly,2021-03-01,Boston
3191,64,Male,Yearly,2021-10-10,San Francisco
3192,55,Female,Casual,2020-11-29,Chicago
3193,32,Other,Casual,2021-06-06,New York
3194,38,Other,Monthly,2021-08-05,New York
3195,52,Female,Casual,2021-11-01,Chicago
3196,63,Other,Casual,2021-12-28,Boston
3197,31,Male,Casual,2021-06-21,New York
3198,53,Other,Casual,2020-06-10,San Francisco
3199,29,Male,Monthly,2021-03-05,Boston
3200,34,Female,Monthly,2021-09-05,Seattle
3201,56,Female,Monthly,2020-03-09,Chicago
3202,26,Other,Monthly,2020-05-12,Boston
3203,52,Other,Casual,2020-07-07,Seattle
3204,30,Male,Casual,2021-12-23,San Francisco
3205,32,Male,Casual,2021-11-08,Chicago
3206,35,Other,Casual,2021-07-26,New York
3207,50,Other,Monthly,2020-10-05,New York
3208,23,Female,Monthly,2021-03-05,Seattle
3209,44,Female,Monthly,2021-09-16,Boston
3210,40,Female,Casual,2021-06-25,San Francisco
3211,44,Other,Monthly,2020-06-09,Seattle
3212,51,Other,Monthly,2021-03-28,San Francisco
3213,63,Other,Monthly,2020-06-18,San Francisco
3214,55,Female,Monthly,2021-11-28,San Francisco
3215,31,Other,Monthly,2020-02-26,Chicago
3216,53,Male,Monthly,2020-08-27,Seattle
3217,25,Other,Monthly,2020-12-23,Chicago
3218,52,Other,Casual,2020-07-19,Boston
3219,36,Other,Monthly,2021-03-19,Boston
3220,47,Other,Casual,2020-10-28,New York
3221,31,Other,Casual,2020-04-15,New York
3222,37,Male,Yearly,2020-04-10,New York
3223,42,Male,Yearly,2020-04-06,Boston
3224,57,Other,Casual,2021-10-26,San Francisco
3225,41,Female,Monthly,2020-01-29,San Francisco
3226,31,Other,Casual,2021-05-20,Seattle
3227,43,Other,Monthly,2021-10-26,Boston
3228,55,Other,Yearly,2021-03-13,New York
3229,40,Female,Yearly,2021-01-13,Boston
3230,39,Female,Monthly,2020-03-13,San Francisco
3231,36,Female,Casual,2020-09-10,San Francisco
3232,63,Male,Monthly,2021-05-30,Chicago
3233,20,Female,Casual,2021-07-03,Chicago
3234,59,Male,Yearly,2020-01-20,Seattle
3235,36,Male,Yearly,2021-09-16,Boston
3236,26,Female,Monthly,2021-06-18,Chicago
3237,45,Female,Casual,2021-02-24,Chicago
3238,37,Female,Casual,2021-03-21,Boston
3239,62,Male,Casual,2020-05-15,San Francisco
3240,24,Other,Yearly,2021-05-19,Seattle
3241,31,Female,Monthly,2020-10-27,Seattle
3242,26,Female,Casual,2021-08-31,Seattle
3243,36,Female,Monthly,2020-02-02,Chicago
3244,64,Male,Yearly,2021-10-08,San Francisco
3245,31,Male,Casual,2020-10-04,Seattle
3246,55,Other,Yearly,2020-05-12,Boston
3247,53,Female,Yearly,2021-06-10,Seattle
3248,57,Male,Yearly,2020-05-05,New York
3249,34,Other,Casual,2020-12-10,San Francisco
3250,47,Female,Casual,2020-01-17,New York
3251,26,Male,Casual,2021-07-15,San Francisco
3252,50,Female,Casual,2021-10-08,Boston
3253,42,Female,Casual,2021-09-21,Chicago
3254,31,Male,Monthly,2021-01-12,Chicago
3255,28,Male,Monthly,2020-02-29,San Francisco
3256,52,Male,Yearly,2021-09-28,Seattle
3257,58,Female,Casual,2021-04-11,New York
3258,31,Female,Monthly,2021-09-19,Boston
3259,47,Other,Monthly,2021-01-25,Seattle
3260,58,Female,Monthly,2021-11-15,Chicago
3261,21,Male,Yearly,2020-07-05,Seattle
3262,21,Female,Monthly,2021-05-12,New York
3263,45,Other,Yearly,2021-08-22,Chicago
3264,25,Other,Casual,2021-12-15,San Francisco
3265,19,Male,Monthly,2020-12-26,Boston
3266,58,Male,Casual,2021-03-24,Boston
3267,63,Other,Casual,2021-11-24,Chicago
3268,39,Other,Casual,2021-11-10,San Francisco
3269,58,Other,Casual,2020-06-29,New York
3270,33,Male,Casual,2020-05-09,Boston
3271,46,Other,Casual,2020-05-28,Chicago
3272,47,Other,Casual,2021-04-16,Boston
3273,29,Male,Yearly,2021-12-21,San Francisco
3274,52,Female,Casual,2021-09-14,New York
3275,28,Female,Monthly,2021-05-14,San Francisco
3276,63,Other,Casual,2021-10-10,Seattle
3277,38,Female,Yearly,2020-12-20,San Francisco
3278,38,Female,Yearly,2020-07-29,San Francisco
3279,22,Female,Monthly,2021-10-19,Boston
3280,37,Female,Monthly,2021-08-18,San Francisco
3281,54,Other,Casual,2020-01-30,Chicago
3282,20,Female,Yearly,2021-07-30,Boston
3283,61,Female,Yearly,2020-01-24,Boston
3284,50,Male,Yearly,2021-12-23,Seattle
3285,26,Other,Monthly,2020-08-09,Chicago
3286,26,Male,Casual,2021-08-24,San Francisco
3287,21,Male,Yearly,2021-09-09,Seattle
3288,52,Other,Casual,2021-11-14,Chicago
3289,34,Female,Monthly,2021-08-11,Seattle
3290,51,Male,Casual,2021-08-02,New York
3291,41,Other,Yearly,2021-02-04,San Francisco
3292,49,Female,Casual,2021-08-26,Seattle
3293,18,Other,Casual,2021-05-26,New York
3294,25,Male,Monthly,2020-03-28,San Francisco
3295,62,Female,Monthly,2021-04-09,Seattle
3296,40,Female,Monthly,2020-02-19,Seattle
3297,64,Other,Casual,2020-04-12,Seattle
3298,57,Female,Casual,2021-01-02,Seattle
3299,29,Male,Monthly,2021-05-06,Boston
3300,29,Male,Yearly,2021-07-11,Seattle
3301,63,Male,Yearly,2021-11-21,Boston
3302,64,Other,Monthly,2020-09-24,Boston
3303,32,Female,Yearly,2021-01-31,New York
3304,58,Female,Monthly,2020-11-15,San Francisco
3305,36,Female,Monthly,2021-06-03,Boston
3306,43,Male,Monthly,2021-03-24,Chicago
3307,46,Female,Monthly,2021-04-20,Boston
3308,39,Male,Monthly,2021-08-12,Chicago
3309,57,Female,Monthly,2020-08-27,New York
3310,38,Male,Casual,2020-09-14,Chicago
3311,55,Female,Casual,2021-12-08,New York
3312,37,Other,Casual,2021-10-04,New York
3313,46,Other,Monthly,2021-01-24,New York
3314,21,Male,Casual,2020-12-08,Chicago
3315,24,Male,Casual,2021-01-21,Chicago
3316,45,Female,Monthly,2021-01-28,New York
3317,45,Female,Monthly,2021-11-13,New York
3318,21,Other,Monthly,2021-10-20,San Francisco
3319,39,Female,Monthly,2020-09-26,New York
3320,29,Male,Yearly,2020-05-28,Seattle
3321,62,Male,Yearly,2021-01-14,San Francisco
3322,20,Male,Yearly,2020-01-28,San Francisco
3323,39,Male,Monthly,2020-05-28,San Francisco
3324,61,Male,Casual,2021-02-23,Seattle
3325,19,Other,Yearly,2020-10-06,San Francisco
3326,41,Other,Casual,2020-06-30,San Francisco
3327,51,Male,Casual,2020-06-14,Chicago
3328,44,Female,Monthly,2020-01-17,Chicago
3329,58,Male,Casual,2020-05-29,New York
3330,18,Other,Yearly,2020-12-04,New York
3331,25,Male,Monthly,2020-02-14,Boston
3332,40,Other,Monthly,2021-05-16,Seattle
3333,55,Other,Monthly,2020-07-07,Chicago
3334,23,Male,Monthly,2021-10-12,New York
3335,39,Male,Casual,2020-03-01,Seattle
3336,42,Female,Monthly,2020-10-20,San Francisco
3337,35,Other,Monthly,2020-02-02,Seattle
3338,34,Female,Monthly,2020-10-25,Chicago
3339,29,Male,Monthly,2021-02-18,Boston
3340,23,Other,Casual,2021-09-15,Chicago
3341,43,Female,Casual,2021-07-02,New York
3342,44,Female,Casual,2021-03-06,New York
3343,25,Female,Casual,2021-05-09,Seattle
3344,36,Male,Yearly,2020-04-09,Chicago
3345,59,Male,Yearly,2020-01-23,New York
3346,18,Male,Casual,2021-02-23,San Francisco
3347,46,Other,Monthly,2021-02-27,San Francisco
3348,62,Male,Monthly,2021-05-01,Boston
3349,52,Other,Casual,2021-12-30,Seattle
3350,57,Female,Casual,2020-03-29,New York
3351,31,Female,Yearly,2020-07-27,Boston
3352,52,Male,Monthly,2020-09-27,San Francisco
3353,62,Female,Yearly,2021-02-09,Boston
3354,37,Male,Casual,2021-12-21,Boston
3355,30,Other,Monthly,2020-10-04,New York
3356,55,Female,Casual,2020-07-24,New York
3357,63,Male,Casual,2021-08-12,New York
3358,25,Female,Monthly,2020-11-23,Seattle
3359,60,Female,Casual,2021-09-01,Boston
3360,37,Male,Casual,2020-12-01,Boston
3361,50,Female,Casual,2021-08-28,Seattle
3362,43,Female,Casual,2021-08-14,San Francisco
3363,56,Female,Monthly,2020-02-07,Chicago
3364,38,Female,Monthly,2020-08-15,San Francisco
3365,59,Other,Casual,2021-04-27,Seattle
3366,60,Female,Casual,2020-05-13,Boston
3367,58,Female,Casual,2021-12-08,Boston
3368,26,Male,Monthly,2021-01-24,New York
3369,41,Other,Casual,2021-09-04,New York
3370,54,Male,Monthly,2021-02-28,Boston
3371,58,Male,Casual,2021-08-09,Boston
3372,34,Male,Casual,2021-05-24,New York
3373,41,Other,Yearly,2021-12-20,New York
3374,38,Male,Monthly,2021-08-17,San Francisco
3375,56,Male,Casual,2021-03-02,Boston
3376,58,Male,Yearly,2021-10-16,Boston
3377,56,Female,Monthly,2021-04-18,Seattle
3378,30,Male,Yearly,2021-07-21,San Francisco
3379,28,Other,Monthly,2020-12-26,Chicago
3380,63,Other,Monthly,2020-07-29,Chicago
3381,36,Female,Yearly,2020-06-27,Chicago
3382,28,Other,Casual,2020-02-27,New York
3383,30,Other,Monthly,2020-03-13,Chicago
3384,63,Female,Monthly,2020-08-02,Seattle
3385,62,Male,Casual,2020-03-13,New York
3386,18,Female,Casual,2021-04-11,New York
3387,57,Male,Casual,2020-09-27,Chicago
3388,61,Male,Monthly,2021-05-13,New York
3389,36,Other,Monthly,2020-12-19,San Francisco
3390,29,Female,Monthly,2020-08-21,San Francisco
3391,25,Other,Casual,2020-11-14,Chicago
3392,25,Other,Monthly,2020-01-19,Seattle
3393,62,Male,Yearly,2021-09-16,New York
3394,29,Other,Casual,2021-07-28,Boston
3395,50,Female,Monthly,2021-01-06,Chicago
3396,62,Other,Monthly,2020-07-02,New York
3397,43,Other,Monthly,2020-10-03,Chicago
3398,56,Male,Monthly,2021-11-04,Chicago
3399,45,Female,Yearly,2020-05-24,Seattle
3400,22,Other,Casual,2021-10-19,Boston
3401,25,Male,Yearly,2020-03-21,New York
3402,42,Other,Casual,2020-11-17,Chicago
3403,44,Female,Casual,2021-03-10,Chicago
3404,63,Other,Casual,2020-02-12,New York
3405,40,Other,Monthly,2020-11-08,Chicago
3406,47,Male,Monthly,2020-10-19,Chicago
3407,62,Other,Casual,2021-11-18,Chicago
3408,64,Male,Casual,2020-03-09,San Francisco
3409,40,Female,Yearly,2020-02-25,San Francisco
3410,64,Other,Yearly,2021-09-22,Boston
3411,37,Female,Monthly,2020-07-22,Seattle
3412,35,Female,Monthly,2021-02-23,New York
3413,35,Other,Monthly,2021-07-20,Seattle
3414,19,Male,Casual,2021-07-03,Seattle
3415,21,Female,Yearly,2020-08-30,San Francisco
3416,47,Female,Casual,2020-07-19,Boston
3417,50,Other,Monthly,2021-04-18,Seattle
3418,53,Other,Casual,2021-06-10,Seattle
3419,35,Other,Monthly,2021-10-17,Chicago
3420,54,Other,Monthly,2020-03-17,New York
3421,36,Other,Monthly,2021-04-22,Boston
3422,64,Other,Casual,2021-03-15,New York
3423,45,Male,Monthly,2020-09-19,San Francisco
3424,57,Female,Casual,2020-07-03,Seattle
3425,37,Male,Casual,2020-02-24,Seattle
3426,50,Male,Casual,2020-11-03,New York
3427,29,Other,Monthly,2021-05-30,San Francisco
3428,32,Female,Monthly,2020-10-25,Chicago
3429,58,Male,Monthly,2021-07-05,Chicago
3430,56,Other,Monthly,2020-08-17,Seattle
3431,19,Other,Monthly,2021-01-11,Seattle
3432,46,Female,Monthly,2020-10-12,Boston
3433,58,Male,Casual,2020-05-17,New York
3434,27,Male,Casual,2021-04-22,Seattle
3435,19,Male,Monthly,2021-09-06,San Francisco
3436,28,Other,Monthly,2020-01-07,New York
3437,30,Female,Yearly,2021-11-06,Boston
3438,27,Female,Yearly,2021-02-22,Chicago
3439,31,Male,Casual,2021-04-16,Boston
3440,35,Other,Casual,2021-02-23,New York
3441,26,Male,Monthly,2020-10-02,Chicago
3442,56,Female,Casual,2021-07-14,San Francisco
3443,45,Other,Casual,2021-08-30,Chicago
3444,20,Male,Yearly,2021-07-24,Chicago
3445,37,Male,Casual,2021-11-19,San Francisco
3446,23,Other,Yearly,2020-03-30,Seattle
3447,44,Female,Monthly,2020-10-08,Seattle
3448,19,Other,Monthly,2021-07-01,Chicago
3449,46,Male,Casual,2020-06-19,Chicago
3450,55,Male,Casual,2021-09-29,Boston
3451,20,Male,Monthly,2020-12-20,Seattle
3452,33,Male,Casual,2020-07-22,San Francisco
3453,47,Female,Casual,2020-10-15,Chicago
3454,57,Female,Casual,2021-04-06,Chicago
3455,19,Male,Casual,2021-08-31,Boston
3456,34,Female,Casual,2020-06-21,Boston
3457,58,Female,Monthly,2020-10-27,Boston
3458,29,Female,Casual,2021-08-22,New York
3459,52,Male,Casual,2021-06-12,San Francisco
3460,60,Other,Monthly,2020-05-19,New York
3461,18,Other,Yearly,2020-10-04,Chicago
3462,62,Other,Casual,2021-10-24,Boston
3463,32,Male,Casual,2021-05-25,Boston
3464,43,Female,Monthly,2020-12-11,Boston
3465,54,Female,Yearly,2020-05-19,Seattle
3466,38,Male,Monthly,2020-04-23,San Francisco
3467,48,Male,Monthly,2021-08-02,New York
3468,42,Other,Casual,2021-05-21,San Francisco
3469,40,Other,Monthly,2020-12-31,Boston
3470,41,Male,Casual,2021-11-21,Chicago
3471,55,Other,Monthly,2021-09-28,Seattle
3472,45,Female,Monthly,2021-01-31,San Francisco
3473,38,Male,Yearly,2021-10-20,Chicago
3474,60,Male,Casual,2020-04-20,Boston
3475,35,Female,Casual,2020-12-23,Boston
3476,53,Female,Monthly,2020-08-25,Boston
3477,52,Female,Monthly,2020-01-03,Boston
3478,62,Other,Monthly,2021-12-23,Seattle
3479,26,Male,Casual,2021-02-07,Seattle
3480,55,Other,Casual,2020-01-25,San Francisco
3481,47,Female,Monthly,2021-05-23,Boston
3482,61,Other,Casual,2021-11-26,Seattle
3483,51,Female,Yearly,2021-04-09,Chicago
3484,49,Other,Monthly,2020-03-01,Seattle
3485,20,Other,Monthly,2021-05-22,Seattle
3486,20,Female,Monthly,2020-05-02,San Francisco
3487,45,Other,Monthly,2021-05-11,Seattle
3488,61,Male,Casual,2020-02-24,Chicago
3489,32,Other,Yearly,2020-06-11,Boston
3490,58,Other,Casual,2021-11-29,New York
3491,40,Male,Monthly,2020-02-08,San Francisco
3492,57,Female,Casual,2021-11-27,Chicago
3493,28,Male,Monthly,2020-03-23,San Francisco
3494,49,Other,Casual,2021-12-07,Boston
3495,53,Female,Casual,2021-06-29,Seattle
3496,50,Other,Yearly,2020-04-22,Seattle
3497,41,Other,Casual,2021-02-28,Chicago
3498,56,Male,Monthly,2020-08-17,Boston
3499,51,Male,Yearly,2020-10-09,New York
3500,45,Female,Casual,2020-10-13,New York
3501,54,Female,Monthly,2020-06-03,Seattle
3502,24,Female,Casual,2020-06-13,Boston
3503,21,Other,Casual,2020-06-30,Boston
3504,54,Male,Monthly,2020-08-26,Chicago
3505,18,Male,Yearly,2021-10-10,New York
3506,18,Male,Casual,2020-12-04,Chicago
3507,64,Female,Monthly,2021-05-26,San Francisco
3508,37,Male,Monthly,2020-09-22,Boston
3509,36,Male,Yearly,2020-07-05,New York
3510,46,Male,Casual,2020-02-09,Chicago
3511,27,Female,Monthly,2021-05-07,Seattle
3512,35,Male,Monthly,2021-11-09,San Francisco
3513,45,Female,Monthly,2021-01-25,Chicago
3514,52,Male,Yearly,2020-09-16,Seattle
3515,60,Male,Yearly,2021-10-16,New York
3516,64,Male,Casual,2021-12-16,New York
3517,48,Female,Monthly,2020-06-24,San Francisco
3518,44,Female,Casual,2020-11-24,Seattle
3519,28,Male,Casual,2020-07-18,Boston
3520,55,Other,Monthly,2021-12-11,New York
3521,22,Female,Casual,2020-07-14,Boston
3522,25,Female,Monthly,2021-08-11,Boston
3523,51,Male,Yearly,2021-06-14,Chicago
3524,29,Other,Casual,2020-03-02,Chicago
3525,55,Male,Yearly,2020-11-22,New York
3526,18,Female,Monthly,2020-10-07,Boston
3527,48,Female,Monthly,2020-08-14,Chicago
3528,21,Male,Yearly,2021-09-30,Seattle
3529,62,Male,Casual,2020-02-27,Seattle
3530,22,Other,Monthly,2021-04-21,Seattle
3531,47,Other,Monthly,2021-01-10,Seattle
3532,41,Female,Casual,2021-12-16,Boston
3533,20,Other,Yearly,2020-08-30,Seattle
3534,28,Other,Yearly,2021-01-01,Boston
3535,62,Female,Casual,2021-05-14,New York
3536,21,Female,Casual,2020-09-08,New York
3537,43,Female,Monthly,2020-11-17,Seattle
3538,44,Female,Casual,2021-01-10,Seattle
3539,63,Male,Monthly,2021-02-12,Seattle
3540,60,Female,Casual,2021-12-11,New York
3541,44,Female,Monthly,2021-05-02,Chicago
3542,59,Female,Casual,2020-12-08,New York
3543,23,Other,Casual,2020-08-27,Seattle
3544,32,Female,Monthly,2020-05-18,Chicago
3545,47,Male,Monthly,2020-05-01,Chicago
3546,59,Male,Yearly,2021-02-23,San Francisco
3547,54,Female,Yearly,2021-07-14,Boston
3548,54,Male,Casual,2020-10-30,Seattle
3549,59,Other,Casual,2020-04-24,Boston
3550,54,Female,Yearly,2020-12-08,San Francisco
3551,52,Male,Yearly,2020-09-07,Boston
3552,40,Male,Yearly,2020-01-07,Seattle
3553,23,Female,Casual,2021-08-11,San Francisco
3554,21,Male,Yearly,2020-06-27,Boston
3555,35,Female,Casual,2020-05-24,New York
3556,26,Male,Monthly,2021-02-19,Chicago
3557,46,Other,Yearly,2021-10-27,San Francisco
3558,30,Male,Casual,2020-04-30,New York
3559,64,Male,Yearly,2020-05-03,Seattle
3560,34,Female,Casual,2020-05-29,Chicago
3561,62,Male,Yearly,2021-01-31,San Francisco
3562,49,Female,Casual,2021-01-15,Chicago
3563,39,Other,Yearly,2020-01-01,San Francisco
3564,21,Female,Casual,2021-11-03,San Francisco
3565,22,Female,Monthly,2020-08-31,Boston
3566,54,Male,Monthly,2021-02-01,Chicago
3567,58,Other,Monthly,2020-09-07,Chicago
3568,30,Female,Casual,2021-07-29,New York
3569,51,Male,Monthly,2020-10-25,Seattle
3570,62,Male,Casual,2020-10-23,New York
3571,39,Female,Monthly,2021-05-14,Boston
3572,40,Male,Casual,2020-04-24,San Francisco
3573,20,Female,Yearly,2020-01-01,Boston
3574,59,Female,Casual,2021-07-06,Boston
3575,51,Female,Casual,2021-11-15,New York
3576,49,Other,Casual,2021-08-22,San Francisco
3577,62,Female,Monthly,2021-04-26,Seattle
3578,38,Male,Casual,2021-09-01,Boston
3579,63,Other,Monthly,2021-08-22,Seattle
3580,61,Male,Yearly,2021-05-24,San Francisco
3581,38,Other,Monthly,2020-11-30,San Francisco
3582,61,Other,Monthly,2021-04-09,New York
3583,28,Other,Casual,2020-05-20,Chicago
3584,56,Other,Monthly,2021-08-05,New York
3585,21,Male,Casual,2020-05-16,Seattle
3586,18,Female,Monthly,2021-09-02,New York
3587,45,Male,Casual,2021-10-24,San Francisco
3588,41,Female,Monthly,2021-11-17,Boston
3589,52,Male,Casual,2020-06-15,Chicago
3590,30,Other,Yearly,2020-12-08,San Francisco
3591,64,Other,Casual,2021-02-13,Boston
3592,51,Female,Monthly,2020-03-05,Seattle
3593,28,Female,Casual,2021-08-03,Seattle
3594,53,Male,Monthly,2020-03-07,Seattle
3595,34,Female,Yearly,2021-03-08,New York
3596,52,Male,Monthly,2020-02-19,Seattle
3597,35,Female,Monthly,2020-11-09,Seattle
3598,57,Female,Yearly,2020-11-04,New York
3599,39,Female,Monthly,2021-08-25,Boston
3600,41,Other,Monthly,2020-04-24,San Francisco
3601,36,Other,Monthly,2021-07-22,Chicago
3602,54,Male,Monthly,2020-12-07,Seattle
3603,56,Female,Casual,2021-06-13,Seattle
3604,38,Male,Yearly,2021-10-03,Seattle
3605,25,Female,Monthly,2021-05-09,New York
3606,45,Other,Casual,2020-09-25,New York
3607,22,Other,Monthly,2020-03-20,New York
3608,34,Female,Casual,2021-03-31,Chicago
3609,54,Female,Casual,2020-10-25,San Francisco
3610,53,Other,Monthly,2020-07-20,Seattle
3611,36,Other,Yearly,2021-05-17,Boston
3612,44,Male,Yearly,2021-11-01,Seattle
3613,51,Other,Yearly,2021-12-16,Seattle
3614,28,Female,Yearly,2021-10-10,Seattle
3615,62,Male,Casual,2021-04-29,Seattle
3616,64,Female,Casual,2021-08-07,San Francisco
3617,29,Male,Yearly,2021-07-13,Boston
3618,38,Female,Casual,2020-01-18,New York
3619,28,Other,Monthly,2021-04-22,Boston
3620,56,Female,Monthly,2021-05-02,Seattle
3621,45,Male,Casual,2021-03-21,Boston
3622,22,Female,Yearly,2020-12-05,Seattle
3623,34,Male,Monthly,2021-06-14,Boston
3624,37,Female,Monthly,2021-09-03,Chicago
3625,58,Other,Yearly,2020-04-25,Boston
3626,63,Other,Monthly,2020-03-14,New York
3627,29,Female,Casual,2020-09-25,New York
3628,23,Female,Monthly,2021-09-28,Boston
3629,34,Female,Yearly,2020-04-25,Boston
3630,36,Male,Monthly,2021-11-16,San Francisco
3631,43,Female,Monthly,2021-11-23,Boston
3632,61,Female,Monthly,2021-10-30,New York
3633,61,Male,Casual,2020-06-12,Chicago
3634,49,Other,Yearly,2021-08-05,New York
3635,23,Female,Yearly,2020-08-09,San Francisco
3636,53,Female,Casual,2020-05-05,Boston
3637,55,Other,Casual,2021-10-18,Chicago
3638,28,Other,Yearly,2020-06-24,New York
3639,50,Male,Yearly,2021-10-25,Chicago
3640,41,Female,Yearly,2021-11-24,Seattle
3641,40,Female,Yearly,2021-01-09,New York
3642,32,Male,Monthly,2021-05-12,Seattle
3643,44,Other,Monthly,2020-03-25,Chicago
3644,28,Male,Monthly,2021-01-17,Boston
3645,34,Other,Casual,2021-09-24,Boston
3646,31,Male,Monthly,2021-10-02,Boston
3647,44,Other,Monthly,2021-04-07,Seattle
3648,35,Male,Monthly,2021-03-26,Boston
3649,45,Other,Monthly,2021-06-01,San Francisco
3650,64,Other,Monthly,2021-11-25,New York
3651,64,Other,Casual,2021-07-03,New York
3652,21,Other,Casual,2020-04-25,Chicago
3653,24,Other,Casual,2021-09-05,Seattle
3654,62,Female,Casual,2020-01-08,New York
3655,52,Other,Yearly,2020-08-05,Seattle
3656,26,Female,Casual,2021-12-19,Chicago
3657,25,Other,Casual,2021-08-12,Boston
3658,62,Female,Monthly,2021-02-07,Chicago
3659,34,Female,Monthly,2021-07-20,San Francisco
3660,34,Male,Casual,2020-10-30,Boston
3661,50,Other,Monthly,2021-04-11,Boston
3662,49,Male,Monthly,2020-03-28,Boston
3663,25,Male,Casual,2020-01-10,Chicago
3664,36,Other,Casual,2020-11-03,San Francisco
3665,55,Male,Yearly,2021-03-09,Seattle
3666,20,Other,Yearly,2020-06-12,Chicago
3667,22,Male,Monthly,2020-08-26,New York
3668,30,Other,Casual,2020-11-12,New York
3669,64,Other,Monthly,2021-10-17,Chicago
3670,63,Other,Monthly,2020-11-30,Seattle
3671,48,Female,Casual,2020-01-18,New York
3672,33,Male,Monthly,2020-03-11,Seattle
3673,49,Female,Monthly,2020-06-23,Boston
3674,39,Male,Casual,2020-12-04,Chicago
3675,46,Male,Monthly,2020-09-04,Boston
3676,39,Male,Yearly,2020-07-11,New York
3677,60,Female,Casual,2021-02-22,Seattle
