Bike_ID,Maintenance_Date,Issue_Reported,Downtime_Hours
768,2022-01-22,Brake Issue,30
333,2022-06-09,Brake Issue,42
754,2022-03-04,Chain Issue,19
794,2022-02-07,Brake Issue,19
961,2022-03-20,Chain Issue,25
628,2022-07-18,Chain Issue,26
543,2022-07-13,Brake Issue,4
982,2022-06-19,Battery Issue,26
663,2022-06-09,Battery Issue,29
979,2022-04-06,Flat Tire,28
478,2022-09-23,Chain Issue,45
973,2022-11-12,Flat Tire,10
823,2022-04-03,Brake Issue,28
43,2022-07-16,Brake Issue,10
861,2022-05-22,Flat Tire,34
948,2022-09-27,Chain Issue,17
29,2022-04-24,Brake Issue,29
358,2022-02-25,Chain Issue,14
850,2022-05-15,Flat Tire,45
709,2022-06-06,Chain Issue,13
681,2022-11-27,Chain Issue,10
910,2022-04-08,Battery Issue,41
194,2022-03-10,Flat Tire,11
786,2022-02-14,Battery Issue,11
603,2022-12-20,Brake Issue,44
611,2022-05-01,Battery Issue,38
562,2022-02-14,Brake Issue,23
782,2022-10-27,Chain Issue,35
669,2022-05-04,Battery Issue,32
765,2022-05-22,Flat Tire,1
632,2022-07-04,Brake Issue,8
862,2022-01-06,Chain Issue,17
670,2022-10-13,Flat Tire,17
866,2022-11-15,Flat Tire,42
643,2022-04-21,Brake Issue,45
329,2022-05-13,Flat Tire,35
676,2022-08-09,Chain Issue,22
169,2022-05-16,Brake Issue,18
872,2022-02-21,Brake Issue,43
93,2022-12-03,Battery Issue,13
477,2022-03-03,Chain Issue,45
360,2022-11-26,Battery Issue,15
391,2022-03-29,Battery Issue,37
200,2022-01-21,Battery Issue,22
663,2022-08-16,Chain Issue,46
882,2022-11-20,Battery Issue,39
889,2022-11-15,Battery Issue,18
828,2022-09-10,Flat Tire,15
60,2022-04-18,Brake Issue,1
98,2022-01-14,Battery Issue,5
696,2022-08-20,Flat Tire,34
344,2022-07-11,Brake Issue,24
364,2022-07-20,Chain Issue,15
680,2022-04-28,Chain Issue,44
127,2022-01-06,Flat Tire,7
289,2022-12-12,Brake Issue,43
515,2022-09-20,Brake Issue,31
102,2022-08-08,Brake Issue,39
477,2022-08-11,Chain Issue,18
545,2022-11-10,Battery Issue,10
368,2022-11-17,Chain Issue,38
392,2022-12-16,Chain Issue,35
715,2022-12-11,Brake Issue,35
79,2022-06-26,Brake Issue,21
559,2022-09-14,Brake Issue,33
355,2022-11-15,Battery Issue,45
674,2022-10-11,Battery Issue,28
336,2022-06-16,Brake Issue,19
728,2022-07-14,Flat Tire,19
251,2022-07-04,Brake Issue,31
266,2022-06-25,Chain Issue,32
568,2022-03-05,Chain Issue,22
318,2022-09-24,Battery Issue,15
18,2022-10-17,Battery Issue,34
841,2022-06-24,Flat Tire,37
274,2022-12-08,Chain Issue,28
678,2022-04-20,Battery Issue,34
61,2022-08-17,Flat Tire,6
472,2022-04-28,Chain Issue,17
445,2022-10-07,Flat Tire,40
691,2022-05-18,Brake Issue,10
100,2022-02-21,Brake Issue,9
506,2022-09-27,Chain Issue,35
83,2022-03-07,Battery Issue,44
915,2022-10-27,Brake Issue,39
594,2022-09-21,Brake Issue,13
850,2022-05-04,Chain Issue,7
256,2022-05-22,Battery Issue,9
856,2022-05-22,Battery Issue,28
448,2022-03-29,Flat Tire,22
401,2022-01-31,Brake Issue,7
952,2022-08-13,Chain Issue,12
146,2022-01-30,Chain Issue,41
17,2022-01-15,Chain Issue,1
801,2022-10-17,Battery Issue,4
700,2022-10-29,Brake Issue,2
240,2022-01-17,Chain Issue,31
25,2022-06-22,Brake Issue,37
492,2022-07-02,Battery Issue,10
366,2022-05-02,Battery Issue,24
632,2022-03-29,Battery Issue,23
357,2022-11-12,Brake Issue,33
985,2022-01-23,Chain Issue,42
605,2022-05-07,Flat Tire,27
908,2022-11-04,Flat Tire,45
199,2022-11-01,Battery Issue,37
147,2022-10-10,Chain Issue,39
603,2022-01-02,Chain Issue,38
837,2022-09-06,Chain Issue,14
805,2022-05-31,Flat Tire,26
594,2022-03-03,Battery Issue,7
704,2022-10-04,Flat Tire,18
911,2022-07-30,Brake Issue,32
544,2022-11-28,Flat Tire,44
220,2022-11-23,Battery Issue,31
748,2022-11-14,Battery Issue,33
208,2022-07-14,Battery Issue,18
247,2022-05-17,Chain Issue,23
760,2022-11-19,Flat Tire,33
633,2022-12-22,Brake Issue,14
817,2022-04-19,Chain Issue,35
686,2022-12-19,Chain Issue,4
820,2022-05-22,Chain Issue,14
105,2022-06-19,Chain Issue,8
304,2022-11-04,Brake Issue,45
118,2022-11-19,Battery Issue,10
946,2022-08-14,Brake Issue,5
812,2022-02-06,Flat Tire,28
194,2022-10-21,Battery Issue,35
670,2022-07-16,Battery Issue,12
30,2022-07-16,Flat Tire,31
690,2022-01-12,Flat Tire,20
869,2022-10-24,Battery Issue,6
959,2022-03-05,Battery Issue,5
718,2022-10-29,Brake Issue,5
331,2022-11-12,Brake Issue,24
592,2022-02-03,Flat Tire,34
694,2022-05-25,Chain Issue,11
567,2022-11-19,Brake Issue,39
210,2022-10-21,Chain Issue,16
232,2022-11-10,Flat Tire,26
707,2022-04-27,Battery Issue,32
857,2022-04-01,Flat Tire,31
80,2022-01-03,Flat Tire,32
271,2022-01-19,Flat Tire,2
306,2022-03-26,Flat Tire,16
346,2022-08-02,Chain Issue,32
888,2022-09-21,Flat Tire,2
685,2022-06-28,Brake Issue,23
163,2022-06-20,Brake Issue,13
308,2022-11-19,Chain Issue,19
424,2022-11-01,Brake Issue,13
811,2022-05-28,Flat Tire,40
387,2022-04-22,Flat Tire,16
899,2022-07-06,Chain Issue,24
268,2022-06-27,Flat Tire,33
754,2022-07-01,Brake Issue,1
683,2022-08-13,Flat Tire,2
717,2022-12-31,Chain Issue,5
710,2022-07-01,Brake Issue,33
90,2022-11-15,Flat Tire,42
896,2022-05-15,Brake Issue,43
812,2022-11-08,Brake Issue,17
814,2022-05-25,Battery Issue,8
546,2022-02-01,Brake Issue,39
215,2022-03-03,Flat Tire,38
982,2022-02-12,Battery Issue,20
50,2022-04-25,Chain Issue,8
758,2022-04-07,Battery Issue,16
661,2022-09-11,Flat Tire,15
79,2022-09-17,Brake Issue,41
914,2022-10-22,Flat Tire,10
405,2022-09-27,Flat Tire,7
310,2022-07-01,Brake Issue,34
715,2022-09-22,Battery Issue,29
851,2022-03-16,Chain Issue,36
496,2022-11-20,Battery Issue,16
700,2022-06-25,Battery Issue,29
672,2022-12-23,Chain Issue,42
996,2022-08-18,Chain Issue,32
349,2022-10-16,Flat Tire,40
522,2022-10-17,Chain Issue,35
443,2022-01-02,Chain Issue,15
15,2022-03-22,Brake Issue,22
948,2022-07-27,Flat Tire,45
397,2022-09-25,Battery Issue,38
545,2022-11-11,Brake Issue,43
918,2022-06-11,Brake Issue,30
508,2022-04-23,Battery Issue,20
352,2022-02-08,Chain Issue,20
732,2022-03-18,Battery Issue,14
633,2022-02-21,Brake Issue,24
214,2022-06-09,Brake Issue,25
832,2022-10-21,Battery Issue,4
352,2022-10-27,Flat Tire,7
926,2022-05-04,Brake Issue,24
119,2022-03-08,Brake Issue,18
467,2022-08-14,Flat Tire,6
113,2022-04-05,Flat Tire,23
96,2022-12-01,Flat Tire,14
209,2022-05-15,Battery Issue,12
874,2022-04-08,Battery Issue,3
476,2022-07-01,Flat Tire,43
644,2022-12-15,Chain Issue,17
141,2022-11-22,Battery Issue,7
297,2022-05-22,Flat Tire,29
186,2022-03-11,Chain Issue,40
696,2022-02-03,Brake Issue,33
41,2022-07-16,Flat Tire,25
907,2022-12-05,Battery Issue,19
5,2022-11-27,Brake Issue,47
707,2022-07-02,Chain Issue,31
837,2022-08-26,Flat Tire,22
355,2022-05-24,Flat Tire,12
542,2022-09-20,Battery Issue,7
457,2022-01-06,Flat Tire,26
621,2022-03-18,Chain Issue,18
767,2022-02-19,Brake Issue,44
883,2022-05-03,Flat Tire,21
977,2022-03-21,Brake Issue,3
160,2022-10-12,Brake Issue,17
167,2022-06-06,Flat Tire,3
583,2022-11-01,Flat Tire,31
782,2022-04-06,Chain Issue,30
952,2022-12-07,Chain Issue,8
725,2022-08-06,Brake Issue,8
22,2022-04-23,Flat Tire,24
23,2022-03-04,Flat Tire,29
707,2022-10-29,Chain Issue,20
674,2022-06-07,Flat Tire,34
558,2022-12-24,Brake Issue,47
619,2022-12-30,Chain Issue,4
397,2022-03-11,Flat Tire,8
4,2022-08-01,Flat Tire,45
750,2022-12-07,Battery Issue,36
26,2022-09-25,Flat Tire,14
66,2022-06-06,Chain Issue,20
260,2022-03-16,Flat Tire,37
557,2022-02-26,Flat Tire,17
122,2022-04-14,Flat Tire,8
310,2022-01-17,Flat Tire,36
841,2022-02-05,Flat Tire,37
279,2022-10-17,Battery Issue,25
924,2022-05-15,Chain Issue,27
264,2022-06-28,Battery Issue,21
348,2022-05-13,Chain Issue,38
847,2022-09-21,Brake Issue,3
701,2022-12-16,Brake Issue,8
350,2022-03-07,Battery Issue,7
713,2022-05-24,Brake Issue,37
168,2022-05-31,Battery Issue,32
778,2022-03-03,Brake Issue,27
253,2022-12-29,Chain Issue,42
244,2022-10-01,Flat Tire,41
611,2022-06-15,Flat Tire,34
885,2022-06-22,Brake Issue,31
995,2022-03-04,Brake Issue,7
564,2022-09-14,Chain Issue,26
564,2022-10-05,Chain Issue,17
124,2022-03-17,Flat Tire,25
193,2022-09-22,Battery Issue,40
96,2022-04-18,Flat Tire,31
216,2022-05-14,Brake Issue,24
385,2022-04-17,Flat Tire,28
566,2022-10-04,Brake Issue,31
798,2022-04-26,Chain Issue,35
128,2022-02-06,Chain Issue,34
873,2022-10-13,Brake Issue,44
157,2022-08-02,Brake Issue,38
295,2022-01-30,Brake Issue,3
549,2022-02-26,Chain Issue,38
360,2022-03-12,Brake Issue,6
413,2022-07-17,Flat Tire,2
867,2022-11-25,Brake Issue,29
346,2022-04-01,Battery Issue,36
142,2022-03-01,Brake Issue,14
669,2022-04-27,Battery Issue,12
112,2022-12-04,Brake Issue,4
712,2022-04-27,Flat Tire,29
459,2022-07-28,Chain Issue,5
855,2022-10-27,Flat Tire,34
505,2022-06-24,Brake Issue,7
708,2022-11-07,Chain Issue,42
529,2022-07-27,Brake Issue,11
36,2022-12-01,Flat Tire,19
539,2022-02-15,Chain Issue,11
230,2022-06-30,Battery Issue,41
371,2022-02-13,Flat Tire,41
60,2022-03-03,Battery Issue,15
364,2022-01-13,Chain Issue,1
621,2022-08-27,Chain Issue,37
436,2022-01-15,Brake Issue,26
741,2022-02-28,Battery Issue,11
170,2022-05-07,Battery Issue,8
623,2022-03-15,Brake Issue,10
996,2022-01-04,Brake Issue,8
128,2022-09-13,Chain Issue,22
594,2022-08-21,Chain Issue,45
411,2022-12-26,Brake Issue,39
862,2022-09-28,Battery Issue,6
729,2022-02-05,Battery Issue,23
495,2022-07-26,Battery Issue,8
280,2022-10-12,Battery Issue,33
246,2022-04-21,Battery Issue,21
247,2022-09-24,Flat Tire,36
723,2022-04-17,Brake Issue,17
615,2022-09-06,Brake Issue,5
412,2022-11-08,Chain Issue,34
335,2022-06-29,Battery Issue,31
702,2022-03-19,Flat Tire,35
508,2022-09-23,Flat Tire,19
150,2022-11-16,Brake Issue,1
944,2022-02-11,Battery Issue,13
330,2022-11-09,Flat Tire,24
687,2022-12-08,Brake Issue,44
781,2022-07-02,Brake Issue,18
126,2022-11-01,Flat Tire,30
817,2022-06-07,Brake Issue,30
48,2022-11-21,Flat Tire,47
834,2022-05-10,Flat Tire,8
900,2022-11-14,Battery Issue,10
252,2022-09-19,Brake Issue,32
686,2022-08-17,Flat Tire,35
300,2022-08-06,Battery Issue,3
9,2022-11-19,Brake Issue,33
110,2022-12-04,Brake Issue,37
594,2022-05-12,Chain Issue,23
101,2022-07-17,Battery Issue,23
165,2022-05-04,Chain Issue,34
417,2022-02-09,Flat Tire,33
372,2022-05-17,Battery Issue,14
817,2022-05-24,Flat Tire,33
985,2022-05-19,Battery Issue,5
87,2022-06-15,Brake Issue,24
644,2022-07-24,Battery Issue,25
710,2022-04-22,Brake Issue,2
865,2022-06-19,Flat Tire,20
449,2022-05-24,Flat Tire,27
775,2022-12-30,Chain Issue,35
755,2022-04-04,Flat Tire,39
143,2022-09-21,Flat Tire,39
754,2022-11-26,Brake Issue,25
919,2022-02-13,Battery Issue,7
37,2022-07-09,Flat Tire,8
92,2022-02-20,Battery Issue,20
980,2022-04-20,Flat Tire,6
254,2022-10-04,Flat Tire,6
389,2022-03-18,Battery Issue,32
513,2022-04-24,Brake Issue,14
555,2022-02-21,Battery Issue,18
460,2022-08-17,Battery Issue,18
107,2022-10-07,Battery Issue,39
978,2022-07-29,Brake Issue,25
533,2022-02-25,Brake Issue,25
961,2022-04-26,Brake Issue,26
319,2022-11-20,Brake Issue,26
248,2022-05-18,Flat Tire,18
874,2022-09-23,Chain Issue,6
55,2022-03-16,Flat Tire,14
549,2022-07-26,Flat Tire,10
908,2022-05-30,Chain Issue,31
141,2022-02-12,Flat Tire,38
328,2022-08-03,Brake Issue,26
183,2022-08-13,Battery Issue,7
410,2022-09-22,Battery Issue,32
13,2022-06-23,Chain Issue,42
639,2022-09-13,Brake Issue,19
36,2022-06-27,Flat Tire,15
276,2022-11-15,Flat Tire,13
663,2022-03-10,Battery Issue,11
875,2022-10-07,Chain Issue,19
948,2022-06-04,Chain Issue,2
700,2022-02-01,Brake Issue,15
245,2022-12-11,Battery Issue,4
741,2022-04-09,Flat Tire,35
694,2022-02-25,Brake Issue,10
263,2022-08-01,Flat Tire,21
161,2022-03-07,Chain Issue,1
378,2022-04-14,Brake Issue,1
473,2022-12-28,Flat Tire,45
13,2022-03-06,Battery Issue,6
313,2023-01-01,Brake Issue,47
131,2022-12-09,Battery Issue,46
969,2022-11-24,Chain Issue,23
304,2022-05-24,Chain Issue,27
49,2022-06-07,Flat Tire,31
660,2022-12-22,Battery Issue,21
895,2022-09-15,Flat Tire,42
525,2022-05-30,Flat Tire,31
116,2022-04-10,Chain Issue,18
240,2022-11-12,Flat Tire,10
18,2022-05-28,Chain Issue,7
96,2022-04-04,Chain Issue,8
561,2022-08-20,Flat Tire,38
721,2022-06-14,Battery Issue,5
760,2022-03-30,Brake Issue,2
420,2022-05-02,Battery Issue,41
942,2022-08-20,Chain Issue,47
112,2022-04-10,Battery Issue,9
994,2022-03-25,Flat Tire,34
428,2022-05-05,Chain Issue,26
7,2022-06-07,Chain Issue,21
509,2022-07-13,Battery Issue,31
402,2022-04-20,Battery Issue,8
411,2022-03-22,Brake Issue,35
604,2022-03-31,Flat Tire,46
494,2022-05-23,Brake Issue,37
659,2022-09-26,Battery Issue,5
238,2022-08-27,Brake Issue,25
742,2022-04-20,Chain Issue,6
515,2022-01-29,Flat Tire,3
287,2022-12-09,Chain Issue,46
971,2022-02-13,Flat Tire,44
126,2022-04-04,Brake Issue,43
651,2022-10-29,Chain Issue,3
713,2022-08-17,Flat Tire,8
311,2022-07-28,Chain Issue,19
669,2022-09-06,Chain Issue,12
451,2022-05-14,Brake Issue,21
961,2022-04-26,Brake Issue,18
587,2022-02-23,Brake Issue,17
937,2022-02-15,Brake Issue,6
689,2022-02-20,Flat Tire,24
886,2022-12-19,Chain Issue,33
755,2022-10-03,Brake Issue,5
226,2022-01-30,Chain Issue,4
557,2022-07-15,Battery Issue,34
962,2022-11-12,Chain Issue,24
843,2022-03-01,Battery Issue,43
772,2022-09-28,Flat Tire,40
81,2022-12-03,Battery Issue,42
217,2022-03-03,Brake Issue,13
380,2022-03-28,Chain Issue,30
398,2022-10-09,Brake Issue,9
78,2022-03-17,Battery Issue,40
253,2022-07-28,Battery Issue,9
892,2022-03-26,Flat Tire,25
839,2022-08-05,Chain Issue,40
595,2022-02-22,Brake Issue,41
628,2022-06-16,Brake Issue,45
672,2022-01-03,Battery Issue,40
531,2022-01-13,Brake Issue,41
919,2022-09-02,Brake Issue,37
66,2022-09-13,Battery Issue,5
966,2022-06-11,Chain Issue,12
776,2022-04-15,Battery Issue,19
463,2022-07-15,Chain Issue,36
865,2022-02-06,Chain Issue,1
529,2022-04-21,Chain Issue,28
748,2022-02-22,Chain Issue,12
560,2022-10-04,Brake Issue,7
564,2022-04-08,Battery Issue,42
802,2022-09-09,Battery Issue,4
136,2022-10-26,Chain Issue,26
648,2022-06-21,Brake Issue,1
601,2022-12-16,Chain Issue,10
384,2022-05-01,Flat Tire,19
328,2022-03-19,Brake Issue,2
251,2022-10-16,Battery Issue,1
685,2022-08-19,Battery Issue,17
933,2022-03-25,Brake Issue,15
145,2022-12-25,Battery Issue,40
574,2022-02-02,Flat Tire,30
811,2022-01-19,Flat Tire,11
976,2022-09-20,Battery Issue,27
398,2022-06-24,Battery Issue,10
480,2022-04-12,Brake Issue,46
576,2022-03-05,Brake Issue,3
510,2022-03-30,Battery Issue,21
57,2022-06-25,Battery Issue,7
547,2022-04-14,Chain Issue,36
47,2022-02-24,Battery Issue,7
826,2022-01-17,Chain Issue,15
534,2022-04-14,Flat Tire,46
614,2022-04-13,Flat Tire,22
853,2022-06-09,Battery Issue,11
548,2022-05-04,Brake Issue,31
675,2022-11-25,Chain Issue,31
16,2022-01-24,Battery Issue,31
634,2022-03-31,Battery Issue,19
149,2022-11-17,Battery Issue,28
603,2022-01-07,Flat Tire,36
426,2022-03-31,Brake Issue,13
463,2022-08-05,Brake Issue,9
526,2022-05-16,Brake Issue,27
456,2022-12-09,Chain Issue,9
140,2022-02-10,Brake Issue,30
229,2022-09-28,Battery Issue,19
863,2022-04-03,Flat Tire,22
147,2022-11-03,Chain Issue,30
11,2022-03-10,Brake Issue,1
134,2022-04-17,Brake Issue,13
220,2022-03-21,Brake Issue,45
859,2022-04-26,Chain Issue,24
838,2022-03-31,Battery Issue,41
193,2022-04-09,Brake Issue,37
466,2022-03-11,Flat Tire,11
652,2022-04-14,Flat Tire,18
425,2022-02-28,Battery Issue,42
621,2022-04-20,Brake Issue,40
114,2022-12-26,Brake Issue,11
753,2022-12-14,Chain Issue,31
733,2022-09-30,Brake Issue,10
589,2022-06-10,Battery Issue,9
453,2022-10-23,Chain Issue,31
883,2022-05-29,Flat Tire,20
329,2022-11-26,Brake Issue,14
347,2022-07-11,Battery Issue,40
545,2022-08-23,Chain Issue,34
164,2022-07-18,Chain Issue,35
180,2022-02-10,Chain Issue,34
962,2022-03-10,Chain Issue,4
762,2022-07-20,Flat Tire,16
689,2022-05-14,Flat Tire,38
310,2022-10-03,Flat Tire,9
993,2022-08-13,Flat Tire,37
954,2022-12-12,Brake Issue,41
713,2022-01-04,Chain Issue,39
75,2022-12-18,Flat Tire,29
237,2022-09-09,Chain Issue,40
785,2022-07-01,Flat Tire,40
293,2022-07-02,Battery Issue,15
219,2022-03-07,Battery Issue,25
270,2022-03-11,Brake Issue,9
608,2022-05-16,Brake Issue,28
754,2022-11-03,Battery Issue,26
719,2022-09-10,Chain Issue,11
339,2022-06-22,Brake Issue,20
327,2022-10-17,Chain Issue,4
534,2022-03-01,Brake Issue,36
196,2022-01-14,Battery Issue,15
603,2022-01-03,Battery Issue,45
479,2022-06-12,Brake Issue,45
377,2022-09-25,Chain Issue,24
972,2022-12-20,Chain Issue,33
880,2022-09-10,Brake Issue,11
771,2022-12-30,Battery Issue,29
256,2022-09-24,Flat Tire,2
819,2022-11-18,Flat Tire,9
11,2022-03-02,Chain Issue,27
918,2022-02-20,Battery Issue,20
39,2022-02-09,Chain Issue,34
119,2022-10-09,Battery Issue,28
762,2022-12-25,Battery Issue,17
94,2022-06-05,Battery Issue,12
23,2022-12-30,Chain Issue,6
264,2022-01-24,Brake Issue,38
552,2022-08-17,Brake Issue,47
137,2022-09-11,Chain Issue,30
349,2022-05-01,Battery Issue,31
745,2022-04-02,Flat Tire,1
391,2022-09-12,Brake Issue,13
832,2022-08-04,Battery Issue,30
354,2022-12-20,Battery Issue,33
440,2022-12-29,Chain Issue,24
991,2022-03-18,Brake Issue,41
806,2022-12-06,Flat Tire,33
789,2022-05-29,Chain Issue,39
276,2022-04-30,Battery Issue,34
390,2022-01-15,Brake Issue,37
818,2022-07-24,Chain Issue,11
262,2022-04-22,Flat Tire,42
23,2022-06-05,Chain Issue,46
777,2022-07-12,Chain Issue,42
797,2022-05-18,Chain Issue,35
821,2022-12-10,Brake Issue,22
508,2022-11-08,Chain Issue,37
249,2022-07-10,Chain Issue,28
693,2022-03-17,Chain Issue,25
963,2022-06-06,Flat Tire,14
816,2022-01-17,Flat Tire,34
662,2022-10-13,Chain Issue,33
526,2022-06-27,Battery Issue,39
33,2022-05-23,Flat Tire,19
241,2022-05-22,Brake Issue,10
519,2022-09-06,Chain Issue,30
879,2022-04-05,Battery Issue,42
747,2022-10-26,Chain Issue,45
976,2022-03-21,Chain Issue,45
959,2022-08-23,Battery Issue,12
495,2022-12-30,Chain Issue,12
519,2022-10-26,Flat Tire,20
303,2022-03-06,Flat Tire,11
709,2022-07-16,Flat Tire,47
339,2022-03-16,Brake Issue,35
833,2022-05-18,Flat Tire,37
139,2022-10-02,Battery Issue,42
872,2022-01-16,Flat Tire,41
519,2022-12-27,Chain Issue,43
421,2022-07-08,Brake Issue,37
595,2022-09-13,Battery Issue,7
571,2022-01-10,Brake Issue,27
651,2022-09-11,Chain Issue,19
96,2022-07-09,Brake Issue,33
255,2022-07-14,Flat Tire,2
588,2022-01-14,Brake Issue,24
717,2022-08-06,Flat Tire,29
832,2022-07-21,Battery Issue,36
992,2022-09-15,Chain Issue,21
248,2022-02-11,Flat Tire,39
595,2022-05-28,Battery Issue,25
24,2022-11-11,Chain Issue,35
20,2022-06-05,Flat Tire,37
861,2022-01-18,Battery Issue,39
944,2022-05-18,Brake Issue,21
602,2022-02-23,Flat Tire,1
581,2022-09-30,Flat Tire,33
453,2022-04-01,Brake Issue,18
763,2022-08-10,Brake Issue,37
449,2022-09-10,Chain Issue,18
111,2022-04-02,Battery Issue,39
834,2022-06-19,Chain Issue,19
449,2022-05-11,Flat Tire,6
604,2022-05-27,Flat Tire,35
242,2022-03-04,Flat Tire,22
262,2022-05-17,Brake Issue,3
722,2022-07-05,Battery Issue,8
903,2022-05-26,Brake Issue,36
912,2022-08-19,Battery Issue,8
310,2022-05-27,Flat Tire,19
820,2022-12-26,Chain Issue,43
734,2022-01-26,Brake Issue,16
630,2022-08-09,Flat Tire,25
393,2022-08-15,Brake Issue,36
771,2022-09-01,Flat Tire,3
673,2022-12-16,Chain Issue,12
491,2022-03-25,Flat Tire,41
165,2022-04-29,Flat Tire,2
40,2022-10-14,Battery Issue,27
568,2022-02-03,Flat Tire,4
240,2022-06-03,Flat Tire,41
561,2022-02-21,Flat Tire,25
313,2022-03-16,Chain Issue,24
667,2022-11-22,Flat Tire,12
297,2022-01-10,Brake Issue,13
763,2022-10-05,Chain Issue,33
155,2022-11-19,Flat Tire,20
79,2022-09-25,Battery Issue,16
164,2022-03-11,Battery Issue,17
161,2022-10-23,Battery Issue,22
931,2022-08-30,Chain Issue,6
454,2022-12-10,Brake Issue,6
50,2022-05-10,Brake Issue,18
211,2022-09-30,Chain Issue,27
441,2022-01-23,Battery Issue,1
204,2022-08-11,Brake Issue,30
798,2022-11-18,Chain Issue,28
837,2022-04-25,Flat Tire,44
125,2022-08-13,Brake Issue,28
153,2022-01-28,Chain Issue,6
569,2022-01-06,Flat Tire,28
566,2022-03-19,Chain Issue,2
720,2022-03-25,Chain Issue,13
598,2022-09-26,Battery Issue,17
849,2022-10-20,Flat Tire,21
302,2022-09-28,Brake Issue,44
788,2022-02-14,Flat Tire,31
610,2022-07-24,Flat Tire,41
414,2022-01-27,Battery Issue,20
125,2022-05-17,Brake Issue,41
335,2022-05-29,Flat Tire,7
696,2022-08-29,Chain Issue,23
362,2022-08-30,Battery Issue,20
128,2022-08-20,Chain Issue,2
475,2022-12-03,Flat Tire,6
145,2022-12-02,Flat Tire,4
145,2022-07-25,Flat Tire,16
14,2022-11-12,Brake Issue,24
421,2022-09-08,Battery Issue,40
193,2022-01-05,Chain Issue,29
130,2022-01-25,Battery Issue,11
416,2022-07-27,Battery Issue,24
967,2022-09-09,Flat Tire,37
203,2022-03-14,Flat Tire,41
424,2022-05-03,Flat Tire,33
626,2022-08-25,Chain Issue,24
927,2022-05-27,Chain Issue,43
879,2022-08-27,Flat Tire,46
373,2022-01-30,Chain Issue,12
18,2022-09-28,Battery Issue,24
58,2022-08-29,Chain Issue,16
516,2022-09-21,Chain Issue,14
418,2022-07-16,Flat Tire,24
104,2022-04-01,Chain Issue,21
972,2022-06-05,Flat Tire,2
500,2022-07-18,Battery Issue,31
643,2022-10-09,Chain Issue,22
856,2022-04-17,Brake Issue,44
38,2022-01-28,Battery Issue,6
292,2022-08-06,Battery Issue,44
616,2022-05-13,Battery Issue,47
992,2022-05-18,Flat Tire,32
249,2022-01-31,Battery Issue,18
690,2022-08-06,Flat Tire,11
76,2022-05-07,Chain Issue,34
243,2022-02-06,Brake Issue,11
187,2022-09-20,Flat Tire,38
594,2022-09-24,Battery Issue,4
580,2022-04-28,Brake Issue,22
641,2022-02-06,Flat Tire,3
182,2022-08-11,Flat Tire,22
570,2022-09-02,Battery Issue,39
364,2022-05-24,Battery Issue,9
876,2022-02-16,Chain Issue,33
138,2022-01-17,Chain Issue,14
179,2022-11-26,Battery Issue,5
785,2022-08-01,Flat Tire,11
440,2022-09-07,Flat Tire,35
915,2022-11-03,Brake Issue,9
936,2022-07-16,Chain Issue,39
173,2022-01-16,Flat Tire,29
610,2022-04-29,Battery Issue,4
253,2022-01-18,Brake Issue,31
456,2022-12-26,Chain Issue,43
745,2022-07-10,Flat Tire,36
877,2022-09-09,Flat Tire,17
136,2022-12-21,Brake Issue,8
721,2022-10-20,Brake Issue,47
369,2022-02-13,Chain Issue,27
440,2022-04-21,Chain Issue,10
855,2022-08-05,Battery Issue,45
86,2022-04-27,Chain Issue,47
671,2022-10-31,Brake Issue,27
480,2022-02-09,Chain Issue,27
939,2022-06-26,Flat Tire,17
623,2022-01-24,Chain Issue,44
456,2022-12-04,Chain Issue,35
247,2022-05-08,Flat Tire,1
105,2022-01-10,Flat Tire,18
579,2022-07-07,Brake Issue,19
669,2022-08-26,Battery Issue,47
855,2022-04-26,Chain Issue,43
452,2022-03-25,Battery Issue,2
366,2022-12-07,Brake Issue,8
296,2022-01-09,Brake Issue,47
875,2022-12-27,Flat Tire,35
487,2022-05-16,Flat Tire,42
175,2022-02-05,Chain Issue,44
967,2022-05-30,Battery Issue,12
121,2022-06-25,Brake Issue,27
383,2022-09-01,Brake Issue,39
